Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
A,Crane Co.,CR,Egan-Jones Ratings Company,11/6/2015,Capital Goods,2.101082402,1.412534916,0.634601955,52.95530013,0.083524904,0.122787812,0.348257617,0.13607006,0.06850012,0.121532794,0.200895208,0.820116112,9.929347826,1.932771634,0.659025616,0.316493314,0.82730048,3.265060241,7.082616179,2.932771634,0.122787812,7.297694931,3.946643718,0.083670863,7.998656516
BB,"SS&C Technologies Holdings, Inc.",SSNC,Standard & Poor's Ratings Services,6/19/2015,Technology,1.227443305,1.064411911,0.571919935,44.85321562,0.170769189,0.161529235,0.465097199,0.260948271,0.05737791,0.059239815,0.097371294,0.335996853,14.14707887,0.697017087,0.410730742,0.375120937,0.940443191,2.850565331,1.315229133,1.697017087,0.161529235,9.262213618,3.031087212,0.328877232,34.21617794
BB,"SS&C Technologies Holdings, Inc.",SSNC,Standard & Poor's Ratings Services,1/11/2016,Technology,1.619958821,1.449685399,1.041853244,62.01444088,0.042849788,0.060824665,0.467801677,0.164691063,0.007387144,0.011297322,0.020357682,0.172396291,14.89783,1.755825607,0.637132336,0.295519542,0.941029555,2.382313552,4.765845573,2.755825607,0.060824665,16.2064415,2.531603328,0.230558291,44.5220373
BB,"SS&C Technologies Holdings, Inc.",SSNC,Standard & Poor's Ratings Services,12/14/2016,Technology,0.740445039,0.640115942,0.20969097,92.05464412,0.136911823,0.171004953,0.711698793,0.301732562,0.022953682,0.031792654,0.057999325,0.167653033,11.90112569,1.526798278,0.60424225,0.199369255,0.933256375,1.949948065,0.587050317,2.526798278,0.171004953,16.63762019,2.089402353,0.437302399,48.5439054
BBB,Dana Incorporated,DAN,Egan-Jones Ratings Company,8/13/2015,Capital Goods,2.267644363,1.490375802,0.725022915,40.53547855,0.026237624,0.048184818,0.14009901,0.048184818,0.036754508,0.090262751,0.218406593,1.400832178,5.192802057,4.942307692,0.83171521,0.280821918,0.359605911,0.918238994,5.993710692,5.942307692,0.048184818,5.67836518,2.553459119,0.0669967,7.318820225
BBB,Dana Incorporated,DAN,Egan-Jones Ratings Company,8/21/2013,Capital Goods,2.496056782,1.702681388,0.990536278,42.76037819,0.036046683,0.038558133,0.135913724,0.036046683,0.047572626,0.067599068,0.186401833,1.319750439,5.525714286,2.918258212,0.744784558,0.455938697,0.637781629,2.513661202,9.330601093,3.918258212,0.038558133,6.306849315,3.941256831,0.085241542,7.274875622
BBB,Dana Incorporated,DAN,Egan-Jones Ratings Company,7/31/2014,Capital Goods,2.34258525,1.621728787,0.888977002,41.64651655,0.048209158,0.039292731,0.142813964,0.039292731,0.064705882,0.070863996,0.29537037,1.342190669,5.62670068,3.564814815,0.780933063,-0.269230769,0.541176471,1.746835443,8.164556962,4.564814815,0.039292731,8.063723849,3.227848101,0.077074203,7.170670038
BB,"Kinder Morgan, Inc.",KMI,Standard & Poor's Ratings Services,8/11/2014,Public Utilities,0.58975165,0.39154354,0.049512732,36.91390361,0.06323185,0.190496734,0.613090102,0.274127943,0.012332027,0.040228539,0.030109168,0.195028727,0.420755108,1.441542435,0.590422847,0.209640893,0.190284307,0.747581354,0.747581354,2.441542435,0.190496734,13.67240931,3.928759894,0.275298903,3.953400504
BB,"Kinder Morgan, Inc.",KMI,Standard & Poor's Ratings Services,5/24/2012,Public Utilities,0.367189225,0.292559064,0.09074851,42.00050359,0.074782828,0.120231651,0.377691049,0.179151454,0.019337826,0.062509546,0.178861789,0.25858645,0.443099409,6.669376694,0.72106651,0.378010471,0.502535926,1.468872328,0.507743084,9.249322493,0.206093416,15.15624613,2.92292004,0.29787234,6.789835165
BBB,Flowserve Corporation,FLS,Moody's Investors Service,10/28/2013,Capital Goods,1.82747181,2.630662108,0.233492224,85.11135871,0.097995426,0.099123464,0.340711364,0.153449337,0.096397804,0.141181567,0.259589099,0.983696972,6.917066994,1.692894328,0.628652343,0.416805296,0.714838681,2.462369085,20.78761149,2.692894328,0.099123464,12.81689729,3.444650033,0.098445309,5.336655274
BBB,Flowserve Corporation,FLS,Fitch Ratings,3/10/2015,Capital Goods,1.898369766,2.822923142,0.305970276,80.99681624,0.106362491,0.075040514,0.351508287,0.161920996,0.104432752,0.104697889,0.268603338,0.981856957,7.029858146,1.572022022,0.611200841,0.569078705,0.767727099,3.20164047,22.4417363,2.572022022,0.075040514,9.071020154,4.170284562,0.11705114,5.171146694
A,Flowserve Corporation,FLS,Egan-Jones Ratings Company,9/3/2015,Capital Goods,1.935195248,0.996230042,0.269451646,79.09676433,0.058686086,0.025229827,0.326092571,0.115230112,0.052444527,0.030736496,0.160619679,0.893644993,6.013802251,2.062658531,0.67348629,1.294141161,0.563978691,1.767670619,2.753685919,3.062658531,0.025229827,9.816526894,3.134286187,0.091446888,6.255290225
BBB,Flowserve Corporation,FLS,Fitch Ratings,10/4/2016,Capital Goods,1.949775041,1.060556431,0.311566667,80.73272009,0.033192691,0.012451864,0.30854204,0.067150952,0.028128513,0.01407427,0.081943076,0.847430931,5.505600817,1.913167746,0.656731061,1.557286321,0.626993962,1.155981661,2.814968719,2.913167746,0.012451864,20.24258964,1.843688665,0.060262319,6.695804527
BBB,Flowserve Corporation,FLS,Moody's Investors Service,9/6/2012,Capital Goods,1.722729116,2.344721729,0.191278271,84.78857434,0.094360558,0.093127643,0.332737992,0.142228959,0.093191211,0.13740225,0.237188918,0.987607666,7.263056442,1.545185505,0.60710133,0.363328595,0.737901495,7.298567412,50.22376298,2.545185505,0.093127643,4.290228058,9.890977947,0.108838793,5.139225158
BB,Flowserve Corporation,FLS,Fitch Ratings,6/15/2012,Capital Goods,1.787605564,0.950544133,0.229443775,85.80346752,0.095025033,0.080615476,0.335604999,0.137172822,0.092714209,0.11534207,0.188818198,0.975681941,7.532745104,1.036561602,0.508976306,0.435994191,0.505221962,1.984876582,6.073780674,2.036561602,0.080615476,3.00355221,3.928721891,0.048382101,5.016481346
A,"Applied Materials, Inc.",AMAT,Moody's Investors Service,6/15/2012,Technology,9.278673835,6.966845878,5.340501792,53.1691547,0.183132072,0.226110107,0.414566892,0.22801179,0.138951014,0.186582974,-1.133608005,0.758747565,12.1443418,-1.0,0.122574129,0.190075694,1.0,1.839272176,4.73313116,-8.158328428,0.226110107,3.434096067,1.839272176,0.230674147,4.050657895
A,"Applied Materials, Inc.",AMAT,Moody's Investors Service,9/21/2015,Technology,2.438388626,1.765139547,1.263033175,65.71435966,0.142561342,0.165441557,0.409152086,0.175276944,0.089952966,0.138835795,0.180874819,0.630977267,10.82847534,1.01077105,0.502678338,0.138297872,0.815133276,0.780889621,4.089785832,2.01077105,0.165441557,10.68717054,0.957990115,0.120405839,3.113475177
B,Ciena Corporation,CIEN,Egan-Jones Ratings Company,9/30/2015,Public Utilities,2.794775079,2.214085039,1.185803122,82.20208049,0.004770474,0.009716769,0.439782734,0.041071789,0.004329046,0.01171785,0.018791192,0.907466686,12.73965089,3.340723429,0.769623655,0.509047298,0.763044042,1.688986286,7.820547899,4.340723429,0.009716769,14.59816117,2.213484664,0.107173947,6.167759071
B,Ciena Corporation,CIEN,Egan-Jones Ratings Company,9/5/2013,Public Utilities,2.269393794,1.560907561,0.563343116,85.63122735,-0.041022383,-0.038506232,0.415441003,-0.000852322,-0.047388741,-0.067517039,1.033310352,1.155192287,17.39383107,-22.80497599,1.045861092,-0.065343991,0.019338377,0.008441622,4.60640938,-21.80497599,-0.038506232,25.06328654,0.436521739,0.021453548,4.776832556
BBB,Fortis Inc.,FTS,Moody's Investors Service,11/16/2016,Public Utilities,0.549188641,0.353955375,0.068204868,60.15720971,0.09651945,0.117724481,0.360631764,0.21687628,0.013777555,0.018312102,0.04521477,0.142743821,0.233084501,2.154826334,0.656604876,0.180124224,-0.067409766,-0.316324527,0.670010219,3.281770227,0.117724481,20.62626629,4.692562274,0.275519158,2.21928934
BBB,Fortis Inc.,FTS,Standard & Poor's Ratings Services,2/9/2016,Public Utilities,0.703942381,0.457164519,0.091736164,52.07340536,0.119135711,0.152138523,0.339203789,0.21000444,0.027947507,0.039287625,0.081477733,0.234585474,0.344832866,1.867510121,0.640570754,0.21692607,-0.305439331,-1.272770341,0.602760122,2.915384615,0.152138523,12.70991154,4.167015226,0.247595087,3.1465821
BB,Lear Corporation,LEA,Moody's Investors Service,3/11/2014,Capital Goods,1.375345757,0.957894443,0.317873208,51.22455957,0.026573857,0.036466675,0.080060367,0.026573857,0.051783121,0.124584368,0.141633015,1.948649006,10.2280746,1.735119341,0.63438524,0.325506757,0.438361175,4.224695563,13.51550033,2.735119341,0.036466675,10.59909509,9.637476582,0.050517433,6.123877476
BBB,Lear Corporation,LEA,Egan-Jones Ratings Company,5/13/2015,Capital Goods,1.359239982,0.901485674,0.276441457,50.89159094,0.037930198,0.044417368,0.084209101,0.044417368,0.073484733,0.151644712,0.227254292,1.937367489,10.91112205,2.092537515,0.676640948,0.154178308,0.542250485,6.274043955,13.67045713,3.092537515,0.044417368,8.755820113,11.57037961,0.052337355,6.42874114
A,Lear Corporation,LEA,Egan-Jones Ratings Company,11/9/2015,Capital Goods,1.376862173,0.987134076,0.311647047,51.90979277,0.040935897,0.056640346,0.09992642,0.056640346,0.079259606,0.185314937,0.254662841,1.936188309,9.970654257,2.213021794,0.688766506,0.276781386,0.617811345,10.2313526,15.63691505,3.213021794,0.056640346,6.327554451,16.56064216,0.06979694,6.545120588
BBB,Lear Corporation,LEA,Moody's Investors Service,9/22/2016,Capital Goods,1.350763934,0.962150013,0.30404323,54.01951222,0.05254451,0.072116006,0.113274346,0.072116006,0.09848898,0.234038088,0.318951982,1.874391451,9.190115387,2.238453487,0.691210634,0.276619592,0.673747916,15.08042608,17.65833577,3.238453487,0.072116006,6.327140176,22.38289088,0.087258051,6.231963643
BB,Lear Corporation,LEA,Moody's Investors Service,6/15/2012,Capital Goods,1.554267994,1.186420761,0.572645667,48.47501148,0.038194469,0.043492389,0.08428637,0.043492389,0.077122766,0.155976086,0.221925792,2.01921294,13.2056903,1.87756526,0.652483989,0.111742732,0.58306972,4.441436237,16.91080703,2.87756526,0.043492389,5.007754407,7.617333025,0.055825946,6.435635208
BB,Lear Corporation,LEA,Standard & Poor's Ratings Services,1/14/2013,Capital Goods,1.514967826,1.077186111,0.43588548,51.13307476,0.088062058,0.044545891,0.083579323,0.044545891,0.156551665,0.130374508,0.36787015,1.777742522,10.38201126,1.349832239,0.574437705,-0.983202342,0.372019731,2.759476469,14.47835812,2.349832239,0.044545891,5.629755142,7.417554059,0.05009954,5.97828034
AA,Texas Instruments Incorporated,TXN,Egan-Jones Ratings Company,1/28/2015,Technology,2.918106687,1.798271976,0.450413223,34.86316596,0.216251437,0.29697202,0.569336911,0.302568034,0.159180679,0.257237716,0.271511068,0.736090735,4.593309859,0.705678537,0.413723056,0.271812081,0.901079137,3.292957746,3.324882629,1.705678537,0.29697202,11.66066255,3.654460094,0.298351859,12.85583524
A,Texas Instruments Incorporated,TXN,Egan-Jones Ratings Company,7/24/2013,Technology,2.919184565,1.831816527,0.59228249,35.97664891,0.177140516,0.225645227,0.521425645,0.232036051,0.114162002,0.170094497,0.20005552,0.644471433,3.590761989,0.752382715,0.4293484,0.214960058,0.878250591,2.706739526,3.487249545,1.752382715,0.225645227,12.20746428,3.081967213,0.277263417,13.84123223
AA,Texas Instruments Incorporated,TXN,Egan-Jones Ratings Company,10/28/2015,Technology,2.768688845,1.715459883,0.391389432,32.70961538,0.229692308,0.324307692,0.581538462,0.328769231,0.183980283,0.308299817,0.300221194,0.800985829,5.00770416,0.631811784,0.387184227,0.291745731,0.870899719,3.608737864,3.124271845,1.631811784,0.324307692,10.65986684,4.14368932,0.328307692,14.09326425
A,Spire Inc.,SR,Egan-Jones Ratings Company,6/23/2014,Public Utilities,1.347422546,0.159330423,0.150012175,0.0,0.051875137,0.069158983,1.0,0.09487925,0.016880475,0.025371834,0.050424264,0.325405886,132.1833897,1.987135399,0.665231111,0.249914695,0.202093781,1.280231884,2.174763285,2.987135399,0.069158983,14.75821632,6.33484058,0.16117103,0.0
A,Spire Inc.,SR,Egan-Jones Ratings Company,12/18/2015,Public Utilities,0.620871398,0.183298196,0.016163036,25.50419955,0.069267355,0.100738717,1.0,0.137876948,0.025878039,0.044878731,0.086997966,0.373596461,144.2627737,2.36184545,0.702544327,0.312405826,0.101116625,0.75462963,0.425925926,3.36184545,0.100738717,10.83045872,7.462962963,0.163124874,0.0
A,Spire Inc.,SR,Egan-Jones Ratings Company,5/28/2015,Public Utilities,0.772738886,0.2129535,0.020567195,33.2429941,0.05199115,0.0718412,1.0,0.102261554,0.016673236,0.027241797,0.056085919,0.320693733,176.8695652,2.363829223,0.702719748,0.276304534,-0.394779772,-1.351955307,0.516759777,3.363829223,0.0718412,15.75855827,3.424581006,0.075344149,0.0
BB,SPX Corporation,SPXC,Fitch Ratings,6/15/2012,Technology,1.675127421,1.305810398,0.280835882,98.19890583,0.039680098,0.037175375,0.280748781,0.062815837,0.024432479,0.031161369,0.081084721,0.615736357,7.002153846,2.318726709,0.698679618,0.084515366,1.0,6.388245312,26.48567298,3.318726709,0.037175375,6.071975836,6.388245312,0.07087929,5.087970159
BBB,SPX Corporation,SPXC,Egan-Jones Ratings Company,8/14/2013,Technology,1.275248344,0.996320824,0.318156733,93.37011363,0.044560332,0.054290681,0.287797846,0.069871958,0.030658382,0.054701183,0.097405005,0.688019603,6.813809042,2.177108434,0.685248388,0.213978914,0.478632479,1.110523533,21.14621893,3.177108434,0.054290681,4.725749235,2.320200952,0.022322564,6.792559644
BBB,SPX Corporation,SPXC,Fitch Ratings,9/30/2015,Technology,1.194715944,0.878894319,0.154856445,77.91252254,-0.048100971,-0.118071308,0.170069214,-0.09887745,-0.037913171,-0.13298395,-0.239432542,0.788199697,7.832801822,5.315286624,0.84165406,0.058128079,1.464935065,-1.384626715,5.118699826,6.315286624,-0.118071308,-4.809762232,-0.945179584,-0.022392834,8.066139062
BBB,SPX Corporation,SPXC,Egan-Jones Ratings Company,1/21/2015,Technology,1.37592397,1.005528294,0.265606559,82.52335261,0.084281206,0.125860499,0.288830993,0.042765457,0.06741554,0.13843394,0.218878926,0.799888177,7.036965271,2.246713241,0.691996205,0.360316392,0.20026178,0.360849057,13.00471698,3.246713241,0.125860499,5.315075538,1.801886792,0.016182669,7.267316017
A,"Teradyne, Inc.",TER,Egan-Jones Ratings Company,11/12/2013,Capital Goods,3.028133094,2.283618428,0.718282201,40.29553908,0.115514523,0.055485096,0.56641383,0.133520971,0.062721688,0.036778987,0.083092791,0.54297664,5.188031362,0.324785627,0.245160893,0.466685178,0.600669722,0.841549074,4.867171283,1.324785627,0.055485096,10.21503835,1.401017969,0.187176149,9.847186436
AA,American States Water Company,AWR,Egan-Jones Ratings Company,6/3/2015,Public Utilities,2.10948736,0.971910565,0.765313727,14.74289971,0.131084542,0.212769246,1.0,0.255575999,0.044299564,0.077486615,0.120477268,0.337946511,0.464157167,1.719603947,0.632299401,0.383912175,0.555625651,2.346655285,2.009596979,2.719603947,0.212769246,11.0855066,4.223446635,0.350522015,0.0
AA,American States Water Company,AWR,Egan-Jones Ratings Company,9/1/2015,Public Utilities,1.074408738,0.201737553,0.03533403,15.07300917,0.131876566,0.214143524,1.0,0.258348033,0.044849474,0.080169424,0.129809312,0.340086757,0.432356329,1.894333022,0.654497256,0.384167388,0.082211362,0.209205916,0.159833106,2.894333022,0.214143524,12.52737663,2.544732408,0.207449835,0.0
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,8/28/2015,Capital Goods,3.346988438,0.95231262,0.95231262,0.0,0.015318123,0.03551344,0.237132884,0.050285919,0.016719401,0.045751483,0.043679452,1.091478469,4.918268734,1.612500966,0.617225022,0.50992936,0.833002163,9.738878392,14.98943662,2.612500966,0.03551344,12.30158904,11.69130024,0.103961398,11.10044282
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,8/8/2016,Capital Goods,3.582172829,1.143205049,1.143205049,0.0,0.068697168,0.087423602,0.260240808,0.096564348,0.07242955,0.107966029,0.183609226,1.054330943,4.864954132,1.535004377,0.605523364,0.190801709,0.735727843,7.146884141,17.72661998,2.535004377,0.087423602,11.13250174,9.714032444,0.086913624,10.51019224
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,5/30/2012,Capital Goods,3.070411939,0.889293504,0.889293504,0.0,0.085782347,0.087829704,0.250541052,0.098933676,0.099002808,0.123159252,0.199054546,1.154116343,5.850988289,1.010594946,0.502634779,0.019635776,0.444989343,2.529606138,13.78305291,2.010594946,0.087829704,8.550445201,5.684644309,0.056236004,8.504713542
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,5/2/2013,Capital Goods,3.457385806,1.004112183,1.004112183,0.0,0.077263189,0.118595523,0.264877089,0.126189413,0.09112998,0.166637447,0.17339797,1.179474731,5.910007959,0.902754402,0.474446098,0.352088842,0.507481088,3.778587889,15.64462997,1.902754402,0.118595523,8.675613108,7.445770844,0.06505837,10.48414963
BBB,"Valmont Industries, Inc.",VMI,Standard & Poor's Ratings Services,9/17/2014,Capital Goods,3.506777203,0.935463,0.935463,0.0,0.058907325,0.090992631,0.2587512,0.114537183,0.067398673,0.12183863,0.153079504,1.144147567,5.149851679,1.271253993,0.559714588,0.333918637,0.580559002,3.929896186,14.44764571,2.271253993,0.090992631,7.891971775,6.769158988,0.055743845,11.77740696
B,Fiat Chrysler Automobiles N.V.,FCAU,Moody's Investors Service,5/10/2016,Capital Goods,0.928171115,0.583924683,0.416538989,23.30033003,0.003020028,0.004521,0.117319951,0.022442244,0.003158303,0.051042761,0.019875037,1.045785935,4.028374736,5.283249033,0.839550651,0.332,0.095579941,0.550222155,12.93199175,6.292948527,0.025914372,2.866120787,5.756669782,0.088168543,4.547868623
BB,Fiat Chrysler Automobiles N.V.,FCAU,Fitch Ratings,4/10/2015,Capital Goods,1.01816296,0.739956206,0.526449234,33.72858821,0.006065784,0.010593763,0.128662965,0.028737719,0.005615478,0.05267987,0.040386803,0.925762983,3.545895183,6.169795222,0.857863152,0.427419355,0.044681112,0.215483999,13.84410895,7.192050626,0.032496796,3.371592187,4.822708999,0.08723836,4.109600081
BBB,"CSG Systems International, Inc.",CSGS,Standard & Poor's Ratings Services,2/4/2015,Technology,2.264455569,1.260169455,0.386991054,119.718213,0.065750593,0.125842141,0.3073532,0.134653599,0.042989178,0.109064249,0.100507719,0.653821906,14.66651881,1.337977227,0.572279837,0.347244017,0.622419337,1.604548676,2.51816697,2.337977227,0.125842141,7.511296589,2.577922278,0.148816333,10.50801576
BBB,"CSG Systems International, Inc.",CSGS,Standard & Poor's Ratings Services,12/20/2016,Technology,2.221720516,1.926079935,0.501335164,100.2150579,0.08263531,0.131411983,0.507006957,0.174292142,0.07050508,0.156285067,0.250167091,0.853207666,22.97856021,2.548213717,0.718168047,0.371173712,0.740455658,2.012916559,8.928506846,3.548213717,0.131411983,9.797003195,2.718483596,0.110631599,10.68247053
BBB,"CSG Systems International, Inc.",CSGS,Standard & Poor's Ratings Services,11/20/2015,Technology,1.439040984,1.165698005,0.368297702,86.75079732,0.083143305,0.128024504,0.495374209,0.150348164,0.071323126,0.186305147,0.180910524,0.857833666,20.90797955,1.536491781,0.605754685,0.350567256,0.803861009,3.545650704,7.759363628,2.536491781,0.128024504,7.567579768,4.41077582,0.182000478,8.751405789
BB,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,Standard & Poor's Ratings Services,4/22/2016,Technology,1.634315425,1.500866551,0.521663778,51.10939511,0.036293436,0.057400257,0.086229086,0.061776062,0.100858369,0.271619976,0.408695652,2.778969957,65.84745763,3.052173913,0.753218884,0.367713004,0.920577617,5.443617117,6.87390083,4.052173913,0.057400257,10.53418346,5.913262515,0.071299871,11.26984127
